plot_component,source,material,model,feature_strategy,feature_strategy_short,scenario_group_type,scenario_group,selected_feature,case_name,mae_test_median,mae_test_std
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC10_W700_mid_crates_15_20,0.018879969122640165,0.002647385
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC15_W100_mid_crates_15_20,0.016232022794414165,0.002326756
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC15_W30_low_crates_05_10,0.016112201,0.002362771
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC10_W70_mid_crates_15_20,0.021288493212749796,0.002654377
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC20_W70_low_crates_05_10,0.017816873591272438,0.003042065
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC15_W1000_mid_crates_15_20,0.019386954000642935,0.002522929
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC05_W3000_low_crates_05_10,0.017462364495957096,0.002405453
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC10_W1000_low_crates_05_10,0.018039304653661957,0.002205207
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC15_W300_low_crates_05_10,0.016608459401834377,0.002531437
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC20_W700_low_crates_05_10,0.019722103145169496,0.002526072
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC15_W30_mid_crates_15_20,0.015322505,0.002318707
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC10_W100_low_crates_05_10,0.017271859448528767,0.002363921
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC20_W70_mid_crates_15_20,0.017971991,0.002731634
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC15_W3000_low_crates_05_10,0.019567559,0.002674906
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC25_W30_mid_crates_15_20,0.014469128579862205,0.00224742
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC05_W3000_mid_crates_15_20,0.023844777575249214,0.003833596
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC10_W1000_mid_crates_15_20,0.017876789262218744,0.002599691
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC15_W300_mid_crates_15_20,0.019571725101951185,0.002745871
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC15_W50_low_crates_05_10,0.014698042,0.002166363
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC20_W700_mid_crates_15_20,0.019761661659596114,0.002749566
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC25_W500_low_crates_05_10,0.015958407940695543,0.002176736
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC20_W100_low_crates_05_10,0.016240731739090932,0.002347804
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC15_W3000_mid_crates_15_20,0.019728556608560963,0.002693265
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC25_W5000_mid_crates_15_20,0.019433880287986132,0.003087399
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC25_W50_low_crates_05_10,0.014591512,0.002123022
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC30_W300_low_crates_05_10,0.014082451387847056,0.001883797
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC15_W500_low_crates_05_10,0.019311106,0.002779119
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC15_W50_mid_crates_15_20,0.015446662118102543,0.002304672
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC30_W3000_mid_crates_15_20,0.016510726,0.002429314
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC20_W1000_low_crates_05_10,0.01941747,0.002739486
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC25_W500_mid_crates_15_20,0.019156997,0.002743362
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC20_W100_mid_crates_15_20,0.016500892274468118,0.002465732
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC15_W5000_low_crates_05_10,0.015134763731308018,0.002116084
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC25_W50_mid_crates_15_20,0.015037825813202631,0.002106729
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC30_W30_low_crates_05_10,0.015208587,0.002305083
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC30_W300_mid_crates_15_20,0.016451992843056304,0.002411899
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC15_W500_mid_crates_15_20,0.019856015231621876,0.002801074
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC15_W70_low_crates_05_10,0.017342801169705338,0.00266809
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC20_W1000_mid_crates_15_20,0.019748902789790926,0.002933422
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC30_W5000_low_crates_05_10,0.013841220669993331,0.002119661
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC20_W300_low_crates_05_10,0.014683360391746064,0.002368252
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC25_W700_low_crates_05_10,0.017169583824398357,0.002604987
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC15_W5000_mid_crates_15_20,0.017736616,0.002333001
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC30_W30_mid_crates_15_20,0.013601422128968869,0.00204609
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC25_W70_low_crates_05_10,0.016803193189180398,0.002352589
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC30_W500_low_crates_05_10,0.015283143154490406,0.002426802
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC15_W700_low_crates_05_10,0.019818798,0.00271335
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC35_W100_low_crates_05_10,0.015013427491603433,0.002205724
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC20_W3000_low_crates_05_10,0.019560699996216863,0.002993807
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC30_W5000_mid_crates_15_20,0.014715978324907236,0.00237801
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC20_W300_mid_crates_15_20,0.018629901,0.002562024
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC25_W700_mid_crates_15_20,0.019336422,0.00270272
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC20_W30_low_crates_05_10,0.014979583443252745,0.002152287
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC30_W50_low_crates_05_10,0.013911804581121866,0.002018363
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC25_W70_mid_crates_15_20,0.020172604,0.002727548
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC30_W500_mid_crates_15_20,0.017110084883767404,0.002543325
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC15_W700_mid_crates_15_20,0.019687699,0.002802959
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC35_W100_mid_crates_15_20,0.014081613720541772,0.002093009
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC35_W1000_mid_crates_15_20,0.017408802,0.002570876
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC20_W3000_mid_crates_15_20,0.019189699,0.00276909
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC20_W500_low_crates_05_10,0.017802283733487734,0.002673471
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC35_W30_low_crates_05_10,0.013991370801796653,0.002005347
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC25_W1000_low_crates_05_10,0.018076124561466393,0.002465916
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC20_W30_mid_crates_15_20,0.014865701692714079,0.002263882
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC30_W50_mid_crates_15_20,0.014897675060415755,0.002190252
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC25_W100_low_crates_05_10,0.015758531,0.002215566
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC30_W700_low_crates_05_10,0.016595397582750183,0.002540815
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC40_W70_low_crates_05_10,0.014703208,0.002063425
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC35_W300_low_crates_05_10,0.014124799918884108,0.00204772
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC35_W3000_low_crates_05_10,0.016513686,0.002386012
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC20_W5000_low_crates_05_10,0.015853623422368273,0.002421544
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC20_W500_mid_crates_15_20,0.019514683,0.002768767
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC35_W30_mid_crates_15_20,0.013944296667817574,0.001825549
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC25_W1000_mid_crates_15_20,0.020120430688144487,0.00279801
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC20_W50_low_crates_05_10,0.014927573708013668,0.002154662
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC30_W70_low_crates_05_10,0.017685846111057495,0.002854167
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC25_W100_mid_crates_15_20,0.015337644,0.002306015
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC30_W700_mid_crates_15_20,0.017659872,0.00265328
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC40_W70_mid_crates_15_20,0.014048789152711714,0.002215676
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC35_W300_mid_crates_15_20,0.015522385860893276,0.002289084
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC35_W3000_mid_crates_15_20,0.01526608,0.002677331
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC20_W5000_mid_crates_15_20,0.016930392936420693,0.002493096
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC40_W700_mid_crates_15_20,0.016990652206395826,0.002566926
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC35_W50_low_crates_05_10,0.014231634431290503,0.0020684
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC25_W3000_low_crates_05_10,0.017329871954012428,0.002557707
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC30_W70_mid_crates_15_20,0.017755351635792976,0.002591318
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC45_W50_low_crates_05_10,0.015502982773287544,0.002193502
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC25_W300_low_crates_05_10,0.014564688158510624,0.002152181
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC30_W1000_low_crates_05_10,0.016710065761742263,0.002415569
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC40_W100_low_crates_05_10,0.014135871028234244,0.001854203
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC35_W500_low_crates_05_10,0.015600109898894692,0.002300232
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC35_W5000_low_crates_05_10,0.013565809379939744,0.001912694
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC25_W30_low_crates_05_10,0.015262914,0.002184722
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC40_W1000_low_crates_05_10,0.014567588869761141,0.002201819
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC30_W100_low_crates_05_10,0.015401493488149474,0.002036897
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC35_W50_mid_crates_15_20,0.014239758377576225,0.002049192
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC25_W3000_mid_crates_15_20,0.018785677459414202,0.002588026
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC45_W50_mid_crates_15_20,0.016270880924407427,0.002183955
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC25_W300_mid_crates_15_20,0.017662656977859494,0.002637635
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC30_W1000_mid_crates_15_20,0.017514966,0.002675212
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC40_W100_mid_crates_15_20,0.013996701271536394,0.002127845
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC35_W500_mid_crates_15_20,0.016142967,0.00247584
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC35_W5000_mid_crates_15_20,0.014134501577063223,0.002150918
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC30_W100_mid_crates_15_20,0.015302066379307928,0.002436444
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC40_W1000_mid_crates_15_20,0.017140173,0.002645917
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC45_W70_low_crates_05_10,0.014680621746096571,0.002225714
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC35_W70_low_crates_05_10,0.018765601815685956,0.002349595
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC25_W5000_low_crates_05_10,0.015259886902226969,0.002453063
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC45_W500_mid_crates_15_20,0.015384320414379236,0.002150467
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC40_W300_low_crates_05_10,0.013917450399365462,0.002093362
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC50_W30_low_crates_05_10,0.013844138554032543,0.001872939
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC30_W3000_low_crates_05_10,0.017637195215543085,0.002512259
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC35_W700_low_crates_05_10,0.014043072267736965,0.002257246
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC40_W30_low_crates_05_10,0.016142359532436184,0.002265056
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC40_W3000_low_crates_05_10,0.016343323,0.002768902
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC50_W300_mid_crates_15_20,0.015245779439520848,0.002257125
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC45_W70_mid_crates_15_20,0.015140637663597231,0.002355006
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC35_W70_mid_crates_15_20,0.018362871,0.002772142
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC50_W5000_low_crates_05_10,0.012781742225367673,0.001861754
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,low_crates_05_10,,exp1__SOC45_W700_low_crates_05_10,0.014801814221421497,0.002164001
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC40_W300_mid_crates_15_20,0.014886398283545998,0.002288629
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC50_W30_mid_crates_15_20,0.013827150178677777,0.001864101
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC55_W100_mid_crates_15_20,0.015347661490905284,0.002228656
violin_raw_points,combo,20Ah LFP,linear,Combinational C-Rate,Comb.-C,c_rate_group,mid_crates_15_20,,exp1__SOC35_W700_mid_crates_15_20,0.016479331510815664,0.00246349
