capacity,soc_%,crate,seed,importance,signed_importance
20Ah,75,2.0,37,0.0020641403683315665,0.0020641403683315665
20Ah,75,2.5,37,0.00010659356115815942,-0.00010659356115815942
20Ah,75,1.5,38,0.01675977693530826,-0.01675977693530826
20Ah,75,1.0,38,0.01516273499583075,0.01516273499583075
20Ah,75,2.5,38,0.002982563858719547,-0.002982563858719547
20Ah,75,0.5,38,0.0023826369119359756,0.0023826369119359756
20Ah,75,2.0,38,0.0016061643125120865,0.0016061643125120865
20Ah,75,1.0,39,0.01685085152398992,0.01685085152398992
20Ah,75,1.5,39,0.015641433691300284,-0.015641433691300284
20Ah,75,2.0,39,0.004791673002947059,-0.004791673002947059
20Ah,75,0.5,39,0.0029219631308590303,0.0029219631308590303
20Ah,75,2.5,39,0.0011558017051738084,0.0011558017051738084
20Ah,75,1.5,40,0.01540270252686412,-0.01540270252686412
20Ah,75,1.0,40,0.013409425121897975,0.013409425121897975
20Ah,75,2.0,40,0.0029619432301462695,0.0029619432301462695
20Ah,75,2.5,40,0.0020742797486624684,-0.0020742797486624684
20Ah,75,0.5,40,0.0012913769945817751,-0.0012913769945817751
20Ah,75,1.5,41,0.019444343637372005,-0.019444343637372005
20Ah,75,1.0,41,0.015118903158714024,0.015118903158714024
20Ah,75,2.0,41,0.0016884495472505436,0.0016884495472505436
20Ah,75,0.5,41,0.0016802069279681917,0.0016802069279681917
20Ah,75,2.5,41,0.0005660616932734794,0.0005660616932734794
20Ah,75,1.0,42,0.013332506895360929,0.013332506895360929
20Ah,75,1.5,42,0.011040451502089831,-0.011040451502089831
20Ah,75,2.0,42,0.004793864728605822,-0.004793864728605822
20Ah,75,0.5,42,0.0016435738662146922,0.0016435738662146922
20Ah,75,2.5,42,0.0011383274176425694,0.0011383274176425694
20Ah,75,1.5,43,0.01585588255397311,-0.01585588255397311
20Ah,75,1.0,43,0.01104956436430662,0.01104956436430662
20Ah,75,2.0,43,0.0037746183050138453,0.0037746183050138453
20Ah,75,2.5,43,0.0014363882829547482,-0.0014363882829547482
20Ah,75,0.5,43,0.001203016681439558,0.001203016681439558
20Ah,75,1.5,44,0.015176706789461517,-0.015176706789461517
20Ah,75,1.0,44,0.013182380603491344,0.013182380603491344
20Ah,75,0.5,44,0.0030075555764394234,0.0030075555764394234
20Ah,75,2.0,44,0.0004883375537949775,-0.0004883375537949775
20Ah,75,2.5,44,7.824213835440043e-05,7.824213835440043e-05
20Ah,75,1.5,45,0.023259030674571683,-0.023259030674571683
20Ah,75,1.0,45,0.016764810028360055,0.016764810028360055
20Ah,75,0.5,45,0.006002299568543584,0.006002299568543584
20Ah,75,2.5,45,0.000558345418049232,0.000558345418049232
20Ah,75,2.0,45,7.168150361659647e-05,7.168150361659647e-05
20Ah,75,1.5,46,0.016658376529441295,-0.016658376529441295
20Ah,75,1.0,46,0.013976949531579443,0.013976949531579443
20Ah,75,2.0,46,0.004635217060228807,0.004635217060228807
20Ah,75,2.5,46,0.004199201196499922,-0.004199201196499922
20Ah,75,0.5,46,0.002466793671587747,0.002466793671587747
20Ah,75,1.0,47,0.016850851523989928,0.016850851523989928
20Ah,75,1.5,47,0.01564143369130032,-0.01564143369130032
20Ah,75,2.0,47,0.004791673002947038,-0.004791673002947038
20Ah,75,0.5,47,0.0029219631308590463,0.0029219631308590463
20Ah,75,2.5,47,0.0011558017051738036,0.0011558017051738036
20Ah,75,1.5,48,0.006513454212240138,-0.006513454212240138
20Ah,75,1.0,48,0.004775166271109917,0.004775166271109917
20Ah,75,0.5,48,0.0027797476448747824,0.0027797476448747824
20Ah,75,2.0,48,0.0007221642745630194,-0.0007221642745630194
20Ah,75,2.5,48,0.0004532716031890542,-0.0004532716031890542
20Ah,75,1.5,49,0.019819010129916884,-0.019819010129916884
20Ah,75,1.0,49,0.015497048866842191,0.015497048866842191
20Ah,75,2.0,49,0.0058199549870428715,0.0058199549870428715
20Ah,75,2.5,49,0.004759548175367275,-0.004759548175367275
20Ah,75,0.5,49,0.002771163088108531,0.002771163088108531
20Ah,75,1.5,50,0.012512784201339642,-0.012512784201339642
20Ah,75,1.0,50,0.01239977697080456,0.01239977697080456
20Ah,75,0.5,50,0.0023435905351703867,0.0023435905351703867
20Ah,75,2.0,50,0.0019445666498212368,-0.0019445666498212368
20Ah,75,2.5,50,0.0003754573117594949,0.0003754573117594949
20Ah,75,1.5,51,0.015402702526864124,-0.015402702526864124
20Ah,75,1.0,51,0.013409425121897979,0.013409425121897979
20Ah,75,2.0,51,0.0029619432301462604,0.0029619432301462604
20Ah,75,2.5,51,0.0020742797486624632,-0.0020742797486624632
20Ah,75,0.5,51,0.0012913769945817758,-0.0012913769945817758
20Ah,75,1.0,52,0.014796326848905288,0.014796326848905288
20Ah,75,1.5,52,0.013994652543414924,-0.013994652543414924
20Ah,75,2.0,52,0.0032046251224205295,-0.0032046251224205295
20Ah,75,0.5,52,0.0018757817652910174,0.0018757817652910174
20Ah,75,2.5,52,0.0007900719519310142,0.0007900719519310142
20Ah,75,1.0,53,0.01685085152398992,0.01685085152398992
20Ah,75,1.5,53,0.01564143369130027,-0.01564143369130027
20Ah,75,2.0,53,0.004791673002947048,-0.004791673002947048
20Ah,75,0.5,53,0.0029219631308590116,0.0029219631308590116
20Ah,75,2.5,53,0.0011558017051737997,0.0011558017051737997
20Ah,75,1.5,54,0.016110722969250146,-0.016110722969250146
20Ah,75,1.0,54,0.013955806147475259,0.013955806147475259
20Ah,75,0.5,54,0.0030278212484708576,0.0030278212484708576
20Ah,75,2.0,54,0.0016360632770658576,-0.0016360632770658576
20Ah,75,2.5,54,0.0005403141471580823,0.0005403141471580823
20Ah,75,1.5,55,0.0313954042120485,-0.0313954042120485
20Ah,75,1.0,55,0.021326989882708564,0.021326989882708564
20Ah,75,2.0,55,0.02050812435213882,0.02050812435213882
20Ah,75,2.5,55,0.01580322283129329,-0.01580322283129329
20Ah,75,0.5,55,0.004917156057531237,0.004917156057531237
20Ah,75,1.5,56,0.01715567109732529,-0.01715567109732529
20Ah,75,1.0,56,0.01621358328554162,0.01621358328554162
20Ah,75,0.5,56,0.0011068974098391074,0.0011068974098391074
20Ah,75,2.5,56,0.001040153636865657,0.001040153636865657
20Ah,75,2.0,56,0.0008264952274902446,-0.0008264952274902446
20Ah,75,1.5,57,0.013155539798585292,-0.013155539798585292
20Ah,75,1.0,57,0.011651715685659963,0.011651715685659963
20Ah,75,0.5,57,0.0008951212516950506,0.0008951212516950506
20Ah,75,2.5,57,0.0005178216250842799,-0.0005178216250842799
20Ah,75,2.0,57,7.812301241518883e-05,7.812301241518883e-05
20Ah,75,1.5,58,0.023259030674571676,-0.023259030674571676
20Ah,75,1.0,58,0.01676481002836005,0.01676481002836005
20Ah,75,0.5,58,0.006002299568543592,0.006002299568543592
20Ah,75,2.5,58,0.0005583454180492353,0.0005583454180492353
20Ah,75,2.0,58,7.168150361658612e-05,7.168150361658612e-05
20Ah,75,1.5,59,0.020631075423912643,-0.020631075423912643
20Ah,75,1.0,59,0.016445683755727022,0.016445683755727022
20Ah,75,2.0,59,0.004878617833974947,0.004878617833974947
20Ah,75,0.5,59,0.001119099325149532,-0.001119099325149532
20Ah,75,2.5,59,0.0006491947330486096,0.0006491947330486096
20Ah,75,2.0,60,0.006677122852069693,-0.006677122852069693
20Ah,75,1.0,60,0.006309620516593688,0.006309620516593688
20Ah,75,1.5,60,0.0039993562404916335,-0.0039993562404916335
20Ah,75,0.5,60,0.0027820770205004455,0.0027820770205004455
20Ah,75,2.5,60,0.0007969881471627078,0.0007969881471627078
20Ah,75,1.5,61,0.024344024709921776,-0.024344024709921776
20Ah,75,1.0,61,0.017328606183037096,0.017328606183037096
20Ah,75,2.0,61,0.0037038380488194364,0.0037038380488194364
20Ah,75,0.5,61,0.0027421971490699526,0.0027421971490699526
20Ah,75,2.5,61,0.0007436136170427461,0.0007436136170427461
20Ah,75,1.5,62,0.03139540421204846,-0.03139540421204846
20Ah,75,1.0,62,0.021326989882708557,0.021326989882708557
20Ah,75,2.0,62,0.020508124352138776,0.020508124352138776
20Ah,75,2.5,62,0.015803222831293273,-0.015803222831293273
20Ah,75,0.5,62,0.004917156057531253,0.004917156057531253
20Ah,75,1.5,63,0.013426730524387597,-0.013426730524387597
20Ah,75,1.0,63,0.009789258070429935,0.009789258070429935
20Ah,75,0.5,63,0.0031389807099396886,0.0031389807099396886
20Ah,75,2.5,63,0.00019795158809937733,-0.00019795158809937733
20Ah,75,2.0,63,5.110752260915008e-06,5.110752260915008e-06
20Ah,75,1.5,64,0.019836398242369383,-0.019836398242369383
20Ah,75,1.0,64,0.016442390810852775,0.016442390810852775
20Ah,75,2.0,64,0.005834746572546262,0.005834746572546262
20Ah,75,2.5,64,0.005278854140552623,-0.005278854140552623
20Ah,75,0.5,64,0.0024914188441489027,0.0024914188441489027
20Ah,75,1.5,65,0.01592204177055079,-0.01592204177055079
20Ah,75,1.0,65,0.0131021100009434,0.0131021100009434
20Ah,75,0.5,65,0.0016434402308860279,0.0016434402308860279
20Ah,75,2.0,65,0.0015214163462418315,0.0015214163462418315
20Ah,75,2.5,65,0.0007797328800416064,-0.0007797328800416064
20Ah,75,1.5,66,0.016759776935308234,-0.016759776935308234
20Ah,75,1.0,66,0.01516273499583073,0.01516273499583073
20Ah,75,2.5,66,0.0029825638587195292,-0.0029825638587195292
20Ah,75,0.5,66,0.0023826369119359855,0.0023826369119359855
20Ah,75,2.0,66,0.0016061643125120598,0.0016061643125120598
20Ah,75,1.5,67,0.03139540421204845,-0.03139540421204845
20Ah,75,1.0,67,0.021326989882708536,0.021326989882708536
20Ah,75,2.0,67,0.020508124352138786,0.020508124352138786
20Ah,75,2.5,67,0.015803222831293273,-0.015803222831293273
20Ah,75,0.5,67,0.004917156057531256,0.004917156057531256
20Ah,75,1.5,68,0.017155671097325277,-0.017155671097325277
20Ah,75,1.0,68,0.016213583285541594,0.016213583285541594
20Ah,75,0.5,68,0.0011068974098391224,0.0011068974098391224
20Ah,75,2.5,68,0.0010401536368656631,0.0010401536368656631
20Ah,75,2.0,68,0.0008264952274902635,-0.0008264952274902635
20Ah,75,1.5,69,0.013155539798585268,-0.013155539798585268
20Ah,75,1.0,69,0.011651715685659947,0.011651715685659947
20Ah,75,0.5,69,0.0008951212516950524,0.0008951212516950524
20Ah,75,2.5,69,0.0005178216250842778,-0.0005178216250842778
20Ah,75,2.0,69,7.812301241518442e-05,7.812301241518442e-05
20Ah,75,2.0,70,0.006677122852069682,-0.006677122852069682
20Ah,75,1.0,70,0.00630962051659369,0.00630962051659369
20Ah,75,1.5,70,0.003999356240491645,-0.003999356240491645
20Ah,75,0.5,70,0.0027820770205004477,0.0027820770205004477
20Ah,75,2.5,70,0.0007969881471627071,0.0007969881471627071
20Ah,75,1.5,71,0.015037449309591017,-0.015037449309591017
20Ah,75,1.0,71,0.010459723491685672,0.010459723491685672
20Ah,75,0.5,71,0.0037445795036279983,0.0037445795036279983
20Ah,75,2.5,71,0.00011020062227311766,0.00011020062227311766
20Ah,75,2.0,71,6.119164476549736e-05,6.119164476549736e-05
20Ah,75,1.5,72,0.03139540421204847,-0.03139540421204847
20Ah,75,1.0,72,0.021326989882708577,0.021326989882708577
20Ah,75,2.0,72,0.020508124352138807,0.020508124352138807
20Ah,75,2.5,72,0.015803222831293307,-0.015803222831293307
20Ah,75,0.5,72,0.004917156057531225,0.004917156057531225
20Ah,75,1.5,73,0.01595964813851385,-0.01595964813851385
20Ah,75,1.0,73,0.012641067540643284,0.012641067540643284
20Ah,75,0.5,73,0.0031367040656419183,0.0031367040656419183
20Ah,75,2.0,73,0.000588754743480949,0.000588754743480949
20Ah,75,2.5,73,4.7442528127577855e-05,4.7442528127577855e-05
20Ah,75,1.5,74,0.016310257148183696,-0.016310257148183696
20Ah,75,1.0,74,0.01280026558520931,0.01280026558520931
20Ah,75,2.5,74,0.00421773322252023,-0.00421773322252023
20Ah,75,2.0,74,0.004147247820336284,0.004147247820336284
20Ah,75,0.5,74,0.002719580949899703,0.002719580949899703
20Ah,75,1.5,75,0.02434402470992181,-0.02434402470992181
20Ah,75,1.0,75,0.017328606183037127,0.017328606183037127
20Ah,75,2.0,75,0.0037038380488194343,0.0037038380488194343
20Ah,75,0.5,75,0.0027421971490699565,0.0027421971490699565
20Ah,75,2.5,75,0.0007436136170427508,0.0007436136170427508
20Ah,75,1.5,76,0.016887442674915102,-0.016887442674915102
20Ah,75,1.0,76,0.013269533057907418,0.013269533057907418
20Ah,75,2.0,76,0.003056714610443291,0.003056714610443291
20Ah,75,0.5,76,0.00045147564329299196,0.00045147564329299196
20Ah,75,2.5,76,0.0002752687854382282,-0.0002752687854382282
20Ah,75,1.0,77,0.01685085152398994,0.01685085152398994
20Ah,75,1.5,77,0.0156414336913003,-0.0156414336913003
20Ah,75,2.0,77,0.004791673002947043,-0.004791673002947043
20Ah,75,0.5,77,0.002921963130859028,0.002921963130859028
20Ah,75,2.5,77,0.001155801705173803,0.001155801705173803
20Ah,75,1.5,78,0.015922041770550798,-0.015922041770550798
20Ah,75,1.0,78,0.013102110000943419,0.013102110000943419
20Ah,75,0.5,78,0.0016434402308860222,0.0016434402308860222
20Ah,75,2.0,78,0.0015214163462418365,0.0015214163462418365
20Ah,75,2.5,78,0.0007797328800416032,-0.0007797328800416032
20Ah,75,1.5,79,0.013426730524387588,-0.013426730524387588
20Ah,75,1.0,79,0.00978925807042993,0.00978925807042993
20Ah,75,0.5,79,0.0031389807099396912,0.0031389807099396912
20Ah,75,2.5,79,0.00019795158809937823,-0.00019795158809937823
20Ah,75,2.0,79,5.110752260916761e-06,5.110752260916761e-06
20Ah,75,1.5,80,0.019819010129916905,-0.019819010129916905
20Ah,75,1.0,80,0.015497048866842202,0.015497048866842202
20Ah,75,2.0,80,0.005819954987042894,0.005819954987042894
20Ah,75,2.5,80,0.004759548175367299,-0.004759548175367299
20Ah,75,0.5,80,0.002771163088108537,0.002771163088108537
20Ah,75,1.5,81,0.01517670678946154,-0.01517670678946154
20Ah,75,1.0,81,0.013182380603491353,0.013182380603491353
20Ah,75,0.5,81,0.0030075555764394308,0.0030075555764394308
20Ah,75,2.0,81,0.0004883375537949797,-0.0004883375537949797
20Ah,75,2.5,81,7.824213835440248e-05,7.824213835440248e-05
20Ah,75,1.5,82,0.017155671097325284,-0.017155671097325284
20Ah,75,1.0,82,0.016213583285541622,0.016213583285541622
20Ah,75,0.5,82,0.0011068974098391179,0.0011068974098391179
20Ah,75,2.5,82,0.0010401536368656592,0.0010401536368656592
20Ah,75,2.0,82,0.0008264952274902597,-0.0008264952274902597
20Ah,75,1.0,83,0.014796326848905297,0.014796326848905297
20Ah,75,1.5,83,0.013994652543414926,-0.013994652543414926
20Ah,75,2.0,83,0.0032046251224205303,-0.0032046251224205303
20Ah,75,0.5,83,0.0018757817652910135,0.0018757817652910135
20Ah,75,2.5,83,0.0007900719519310142,0.0007900719519310142
20Ah,75,1.5,84,0.016887442674915105,-0.016887442674915105
20Ah,75,1.0,84,0.013269533057907434,0.013269533057907434
20Ah,75,2.0,84,0.0030567146104432956,0.0030567146104432956
20Ah,75,0.5,84,0.00045147564329297256,0.00045147564329297256
20Ah,75,2.5,84,0.0002752687854382273,-0.0002752687854382273
20Ah,75,1.5,85,0.02134924351243795,-0.02134924351243795
20Ah,75,1.0,85,0.016852016310822022,0.016852016310822022
20Ah,75,2.0,85,0.0023277421756214586,0.0023277421756214586
20Ah,75,0.5,85,0.0016272331661737619,0.0016272331661737619
20Ah,75,2.5,85,0.000573078660796134,0.000573078660796134
20Ah,75,1.5,86,0.020631075423912643,-0.020631075423912643
20Ah,75,1.0,86,0.016445683755727025,0.016445683755727025
20Ah,75,2.0,86,0.004878617833974955,0.004878617833974955
20Ah,75,0.5,86,0.001119099325149543,-0.001119099325149543
20Ah,75,2.5,86,0.0006491947330486119,0.0006491947330486119
20Ah,75,1.5,87,0.023259030674571697,-0.023259030674571697
20Ah,75,1.0,87,0.016764810028360076,0.016764810028360076
20Ah,75,0.5,87,0.006002299568543595,0.006002299568543595
20Ah,75,2.5,87,0.0005583454180492395,0.0005583454180492395
20Ah,75,2.0,87,7.168150361657591e-05,7.168150361657591e-05
20Ah,75,1.5,88,0.015855882553973116,-0.015855882553973116
20Ah,75,1.0,88,0.011049564364306614,0.011049564364306614
20Ah,75,2.0,88,0.0037746183050138523,0.0037746183050138523
20Ah,75,2.5,88,0.001436388282954755,-0.001436388282954755
20Ah,75,0.5,88,0.0012030166814395596,0.0012030166814395596
20Ah,75,1.0,89,0.011393541178014168,0.011393541178014168
20Ah,75,1.5,89,0.008937288075334369,-0.008937288075334369
20Ah,75,2.0,89,0.0033813005840146195,-0.0033813005840146195
20Ah,75,0.5,89,0.001586790962742162,0.001586790962742162
20Ah,75,2.5,89,0.0005391639066912785,0.0005391639066912785
20Ah,75,1.0,90,0.013332506895360934,0.013332506895360934
20Ah,75,1.5,90,0.011040451502089831,-0.011040451502089831
20Ah,75,2.0,90,0.004793864728605831,-0.004793864728605831
20Ah,75,0.5,90,0.0016435738662146989,0.0016435738662146989
20Ah,75,2.5,90,0.0011383274176425746,0.0011383274176425746
20Ah,75,1.5,91,0.01892210571827151,-0.01892210571827151
20Ah,75,1.0,91,0.01430645796871324,0.01430645796871324
20Ah,75,2.0,91,0.01185708953591013,0.01185708953591013
20Ah,75,2.5,91,0.009054949363082739,-0.009054949363082739
20Ah,75,0.5,91,0.0006053438083289485,0.0006053438083289485
20Ah,75,1.5,92,0.016658376529441302,-0.016658376529441302
20Ah,75,1.0,92,0.013976949531579453,0.013976949531579453
20Ah,75,2.0,92,0.004635217060228829,0.004635217060228829
20Ah,75,2.5,92,0.004199201196499942,-0.004199201196499942
20Ah,75,0.5,92,0.00246679367158774,0.00246679367158774
20Ah,75,1.5,93,0.01580089858688545,-0.01580089858688545
20Ah,75,1.0,93,0.015240284902741067,0.015240284902741067
20Ah,75,2.0,93,0.0034575023371857814,-0.0034575023371857814
20Ah,75,0.5,93,0.003297214859891938,0.003297214859891938
20Ah,75,2.5,93,0.0007509829359131513,0.0007509829359131513
20Ah,75,1.5,94,0.024344024709921804,-0.024344024709921804
20Ah,75,1.0,94,0.017328606183037137,0.017328606183037137
20Ah,75,2.0,94,0.003703838048819434,0.003703838048819434
20Ah,75,0.5,94,0.0027421971490699504,0.0027421971490699504
20Ah,75,2.5,94,0.000743613617042753,0.000743613617042753
20Ah,75,1.0,95,0.013332506895360939,0.013332506895360939
20Ah,75,1.5,95,0.011040451502089842,-0.011040451502089842
20Ah,75,2.0,95,0.004793864728605829,-0.004793864728605829
20Ah,75,0.5,95,0.0016435738662146956,0.0016435738662146956
20Ah,75,2.5,95,0.0011383274176425707,0.0011383274176425707
20Ah,75,1.5,96,0.01675977693530825,-0.01675977693530825
20Ah,75,1.0,96,0.015162734995830748,0.015162734995830748
20Ah,75,2.5,96,0.0029825638587195574,-0.0029825638587195574
20Ah,75,0.5,96,0.0023826369119359734,0.0023826369119359734
20Ah,75,2.0,96,0.0016061643125120926,0.0016061643125120926
20Ah,75,1.0,97,0.01139354117801417,0.01139354117801417
20Ah,75,1.5,97,0.008937288075334376,-0.008937288075334376
20Ah,75,2.0,97,0.0033813005840146173,-0.0033813005840146173
20Ah,75,0.5,97,0.0015867909627421616,0.0015867909627421616
20Ah,75,2.5,97,0.0005391639066912791,0.0005391639066912791
20Ah,75,1.5,98,0.016310257148183703,-0.016310257148183703
20Ah,75,1.0,98,0.012800265585209317,0.012800265585209317
20Ah,75,2.5,98,0.00421773322252022,-0.00421773322252022
20Ah,75,2.0,98,0.00414724782033628,0.00414724782033628
20Ah,75,0.5,98,0.0027195809498997015,0.0027195809498997015
20Ah,75,2.0,99,0.006677122852069682,-0.006677122852069682
20Ah,75,1.0,99,0.006309620516593696,0.006309620516593696
20Ah,75,1.5,99,0.003999356240491653,-0.003999356240491653
20Ah,75,0.5,99,0.002782077020500448,0.002782077020500448
20Ah,75,2.5,99,0.0007969881471627064,0.0007969881471627064
68Ah,75,2.5,0,0.027694698820377853,0.027694698820377853
68Ah,75,1.5,0,0.02042764912202265,-0.02042764912202265
68Ah,75,1.0,0,0.015603652387787785,-0.015603652387787785
68Ah,75,2.0,0,0.0032161591390020717,-0.0032161591390020717
68Ah,75,0.5,0,0.0003815987702457671,-0.0003815987702457671
68Ah,75,2.5,1,0.01893894029095754,0.01893894029095754
68Ah,75,1.0,1,0.015633346959408566,-0.015633346959408566
68Ah,75,1.5,1,0.00991472358711007,-0.00991472358711007
68Ah,75,2.0,1,0.004535221932038967,-0.004535221932038967
68Ah,75,0.5,1,0.00043329042803076764,0.00043329042803076764
68Ah,75,2.5,2,0.023261837923722363,0.023261837923722363
68Ah,75,1.5,2,0.015895427936557283,-0.015895427936557283
68Ah,75,1.0,2,0.013701715451608795,-0.013701715451608795
68Ah,75,0.5,2,0.004236327826006275,-0.004236327826006275
68Ah,75,2.0,2,0.0013570730265320507,-0.0013570730265320507
68Ah,75,2.5,3,0.029076842503861396,0.029076842503861396
68Ah,75,2.0,3,0.015361864522516117,-0.015361864522516117
68Ah,75,1.0,3,0.013898612175456897,-0.013898612175456897
68Ah,75,1.5,3,0.010410200563353544,-0.010410200563353544
68Ah,75,0.5,3,0.0002303013831709797,0.0002303013831709797
68Ah,75,2.5,4,0.024433984830814475,0.024433984830814475
68Ah,75,1.0,4,0.01824521647435285,-0.01824521647435285
68Ah,75,1.5,4,0.015563455210849043,-0.015563455210849043
68Ah,75,2.0,4,0.004068666156349962,-0.004068666156349962
68Ah,75,0.5,4,0.001866235115707799,0.001866235115707799
68Ah,75,2.5,5,0.019294467462967077,0.019294467462967077
68Ah,75,1.0,5,0.018724043755738773,-0.018724043755738773
68Ah,75,1.5,5,0.015585111432263595,-0.015585111432263595
68Ah,75,2.0,5,0.002851924811030709,0.002851924811030709
68Ah,75,0.5,5,0.001328265700825219,0.001328265700825219
68Ah,75,2.5,6,0.02251955419004549,0.02251955419004549
68Ah,75,1.0,6,0.01753225210349214,-0.01753225210349214
68Ah,75,1.5,6,0.012563749772598047,-0.012563749772598047
68Ah,75,2.0,6,0.004666221074130198,-0.004666221074130198
68Ah,75,0.5,6,0.0003524899574994407,-0.0003524899574994407
68Ah,75,2.5,7,0.027957343065468775,0.027957343065468775
68Ah,75,1.0,7,0.018641813408025485,-0.018641813408025485
68Ah,75,1.5,7,0.012978605689017257,-0.012978605689017257
68Ah,75,2.0,7,0.00953609025325007,-0.00953609025325007
68Ah,75,0.5,7,0.0029924347184870272,0.0029924347184870272
68Ah,75,2.5,8,0.021578767071657724,0.021578767071657724
68Ah,75,1.0,8,0.01886724315503462,-0.01886724315503462
68Ah,75,1.5,8,0.011962348744571841,-0.011962348744571841
68Ah,75,2.0,8,0.002008903796459094,-0.002008903796459094
68Ah,75,0.5,8,0.00044957011769091685,0.00044957011769091685
68Ah,75,2.5,9,0.028560543855613855,0.028560543855613855
68Ah,75,1.0,9,0.02556617109704034,-0.02556617109704034
68Ah,75,1.5,9,0.009348356463448986,-0.009348356463448986
68Ah,75,2.0,9,0.00485753447602984,-0.00485753447602984
68Ah,75,0.5,9,0.000177863598155428,0.000177863598155428
68Ah,75,2.5,10,0.023425463710801814,0.023425463710801814
68Ah,75,1.0,10,0.016854332515503247,-0.016854332515503247
68Ah,75,1.5,10,0.012699669584831087,-0.012699669584831087
68Ah,75,2.0,10,0.006197812206349688,-0.006197812206349688
68Ah,75,0.5,10,0.0015173634025171033,0.0015173634025171033
68Ah,75,2.5,11,0.025533290679483983,0.025533290679483983
68Ah,75,1.0,11,0.019435373871600367,-0.019435373871600367
68Ah,75,1.5,11,0.011863923356053506,-0.011863923356053506
68Ah,75,2.0,11,0.003122862374123247,-0.003122862374123247
68Ah,75,0.5,11,0.0029077328625190784,-0.0029077328625190784
68Ah,75,2.5,12,0.02154867814079338,0.02154867814079338
68Ah,75,1.0,12,0.017213007644906686,-0.017213007644906686
68Ah,75,1.5,12,0.01582881970574326,-0.01582881970574326
68Ah,75,2.0,12,0.0016827624827446808,-0.0016827624827446808
68Ah,75,0.5,12,0.0009830140127452364,0.0009830140127452364
68Ah,75,2.5,13,0.02675475059711782,0.02675475059711782
68Ah,75,1.0,13,0.025216253970029398,-0.025216253970029398
68Ah,75,1.5,13,0.010870711093564646,-0.010870711093564646
68Ah,75,2.0,13,0.0017669509116187356,-0.0017669509116187356
68Ah,75,0.5,13,0.00027921903264214055,0.00027921903264214055
68Ah,75,2.5,14,0.022480952774147984,0.022480952774147984
68Ah,75,1.0,14,0.01602817479628455,-0.01602817479628455
68Ah,75,1.5,14,0.010613634495787734,-0.010613634495787734
68Ah,75,2.0,14,0.0066225073256502886,-0.0066225073256502886
68Ah,75,0.5,14,0.00011076635985721154,-0.00011076635985721154
68Ah,75,2.5,15,0.027491973125608006,0.027491973125608006
68Ah,75,1.0,15,0.021790793424002905,-0.021790793424002905
68Ah,75,1.5,15,0.009768072737521715,-0.009768072737521715
68Ah,75,2.0,15,0.006270661947688797,-0.006270661947688797
68Ah,75,0.5,15,0.001063325041478995,-0.001063325041478995
68Ah,75,2.5,16,0.025120006148764248,0.025120006148764248
68Ah,75,1.0,16,0.01847488677473651,-0.01847488677473651
68Ah,75,1.5,16,0.015153904916326445,-0.015153904916326445
68Ah,75,2.0,16,0.002028611501462234,-0.002028611501462234
68Ah,75,0.5,16,0.0005688770620404801,-0.0005688770620404801
68Ah,75,2.5,17,0.02107323885011597,0.02107323885011597
68Ah,75,1.5,17,0.016624187042953164,-0.016624187042953164
68Ah,75,1.0,17,0.007581268874380058,-0.007581268874380058
68Ah,75,2.0,17,0.005876559026305932,-0.005876559026305932
68Ah,75,0.5,17,0.0022737554375550036,-0.0022737554375550036
68Ah,75,2.5,18,0.021991826509731426,0.021991826509731426
68Ah,75,1.0,18,0.019390227067989714,-0.019390227067989714
68Ah,75,1.5,18,0.01656467009796904,-0.01656467009796904
68Ah,75,2.0,18,0.0018545729866707385,0.0018545729866707385
68Ah,75,0.5,18,0.000635414310749491,0.000635414310749491
68Ah,75,2.5,19,0.02649744846456867,0.02649744846456867
68Ah,75,1.0,19,0.01685713554828278,-0.01685713554828278
68Ah,75,1.5,19,0.016670023838871815,-0.016670023838871815
68Ah,75,2.0,19,0.003501684224440524,-0.003501684224440524
68Ah,75,0.5,19,0.0019089508713415924,-0.0019089508713415924
68Ah,75,2.5,20,0.02780263231578082,0.02780263231578082
68Ah,75,1.0,20,0.021558530714847902,-0.021558530714847902
68Ah,75,2.0,20,0.009168141572653872,-0.009168141572653872
68Ah,75,1.5,20,0.008210817724720985,-0.008210817724720985
68Ah,75,0.5,20,6.358837420022718e-05,-6.358837420022718e-05
68Ah,75,2.5,21,0.027621276875224084,0.027621276875224084
68Ah,75,1.0,21,0.01966777102552055,-0.01966777102552055
68Ah,75,1.5,21,0.010960444787249545,-0.010960444787249545
68Ah,75,2.0,21,0.0077099262628278565,-0.0077099262628278565
68Ah,75,0.5,21,0.0005091819224340841,-0.0005091819224340841
68Ah,75,1.5,22,0.02084871629510826,-0.02084871629510826
68Ah,75,2.5,22,0.020016047284767163,0.020016047284767163
68Ah,75,1.0,22,0.01712842645452608,-0.01712842645452608
68Ah,75,2.0,22,0.006740405465489735,0.006740405465489735
68Ah,75,0.5,22,0.00011832487636234676,-0.00011832487636234676
68Ah,75,1.0,23,0.01815436119685275,-0.01815436119685275
68Ah,75,1.5,23,0.014421231248021218,-0.014421231248021218
68Ah,75,2.5,23,0.013544993224585878,0.013544993224585878
68Ah,75,2.0,23,0.005810166794786241,0.005810166794786241
68Ah,75,0.5,23,0.0023499238897229497,0.0023499238897229497
68Ah,75,2.5,24,0.027596154717217505,0.027596154717217505
